company,url,aTag,aTagText,aTagContent,href,keys,attributes,key_attr,trun_href,candidateMatch
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-core-platform-reliability-salt-lake-city-ut-remote/"" hreflang=""en"">Software Engineer, Core Platform Reliability (Salt Lake City, UT) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-core-platform-reliability-salt-lake-city-ut-remote/"" hreflang=""en"">Software Engineer, Core Platform Reliability (Salt Lake City, UT) (Remote Eligible)</a>","Software Engineer, Core Platform Reliability (Salt Lake City, UT) (Remote Eligible)",/company/careers/engineering-it/software-engineer-core-platform-reliability-salt-lake-city-ut-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-core-platform-reliability-salt-lake-city-ut-remote/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-core-platform-reliability-salt-lake-city-ut-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-core-platform-reliability-san-jose-ca-remote/"" hreflang=""en"">Software Engineer, Core Platform Reliability (San Jose, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-core-platform-reliability-san-jose-ca-remote/"" hreflang=""en"">Software Engineer, Core Platform Reliability (San Jose, CA) (Remote Eligible)</a>","Software Engineer, Core Platform Reliability (San Jose, CA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-core-platform-reliability-san-jose-ca-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-core-platform-reliability-san-jose-ca-remote/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-core-platform-reliability-san-jose-ca-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-customer-identity-ui-remote-eligible-2250467/"" hreflang=""en"">Software Engineer, Customer Identity UI (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-customer-identity-ui-remote-eligible-2250467/"" hreflang=""en"">Software Engineer, Customer Identity UI (Remote Eligible)</a>","Software Engineer, Customer Identity UI (Remote Eligible)",/company/careers/engineering-it/software-engineer-customer-identity-ui-remote-eligible-2250467/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-customer-identity-ui-remote-eligible-2250467/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-customer-identity-ui-remote-eligible-2250467/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-federations-2305056/"" hreflang=""en"">Software Engineer, Federations</a>","<a href=""/company/careers/engineering-it/software-engineer-federations-2305056/"" hreflang=""en"">Software Engineer, Federations</a>","Software Engineer, Federations",/company/careers/engineering-it/software-engineer-federations-2305056/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-federations-2305056/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-federations-2305056/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-identity-entitlement-and-governance-staffprincipal/"" hreflang=""en"">Software Engineer, Identity entitlement and governance - Staff/Principal (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-identity-entitlement-and-governance-staffprincipal/"" hreflang=""en"">Software Engineer, Identity entitlement and governance - Staff/Principal (Remote Eligible)</a>","Software Engineer, Identity entitlement and governance - Staff/Principal (Remote Eligible)",/company/careers/engineering-it/software-engineer-identity-entitlement-and-governance-staffprincipal/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-identity-entitlement-and-governance-staffprincipal/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-identity-entitlement-and-governance-staffprincipal/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-dallas-tx-remote-eligible-2435352/"" hreflang=""en"">Software Engineer, Order to Cash (Dallas, TX) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-dallas-tx-remote-eligible-2435352/"" hreflang=""en"">Software Engineer, Order to Cash (Dallas, TX) (Remote Eligible)</a>","Software Engineer, Order to Cash (Dallas, TX) (Remote Eligible)",/company/careers/engineering-it/software-engineer-order-to-cash-dallas-tx-remote-eligible-2435352/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-order-to-cash-dallas-tx-remote-eligible-2435352/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-order-to-cash-dallas-tx-remote-eligible-2435352/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-san-francisco-ca-remote-eligible/"" hreflang=""en"">Software Engineer, Order to Cash (San Francisco, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-san-francisco-ca-remote-eligible/"" hreflang=""en"">Software Engineer, Order to Cash (San Francisco, CA) (Remote Eligible)</a>","Software Engineer, Order to Cash (San Francisco, CA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-order-to-cash-san-francisco-ca-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-order-to-cash-san-francisco-ca-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-order-to-cash-san-francisco-ca-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-seattle-wa-remote-eligible-2435350/"" hreflang=""en"">Software Engineer, Order to Cash (Seattle, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-order-to-cash-seattle-wa-remote-eligible-2435350/"" hreflang=""en"">Software Engineer, Order to Cash (Seattle, WA) (Remote Eligible)</a>","Software Engineer, Order to Cash (Seattle, WA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-order-to-cash-seattle-wa-remote-eligible-2435350/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-order-to-cash-seattle-wa-remote-eligible-2435350/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-order-to-cash-seattle-wa-remote-eligible-2435350/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-bellevue-wa-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (Bellevue, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-bellevue-wa-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (Bellevue, WA) (Remote Eligible)</a>","Software Engineer, Performance - Staff/ Principal (Bellevue, WA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-performance-staff-principal-bellevue-wa-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-performance-staff-principal-bellevue-wa-remote/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-performance-staff-principal-bellevue-wa-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-denver-co-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (Denver, CO) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-denver-co-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (Denver, CO) (Remote Eligible)</a>","Software Engineer, Performance - Staff/ Principal (Denver, CO) (Remote Eligible)",/company/careers/engineering-it/software-engineer-performance-staff-principal-denver-co-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-performance-staff-principal-denver-co-remote/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-performance-staff-principal-denver-co-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-san-jose-ca-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (San Jose, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-performance-staff-principal-san-jose-ca-remote/"" hreflang=""en"">Software Engineer, Performance - Staff/ Principal (San Jose, CA) (Remote Eligible)</a>","Software Engineer, Performance - Staff/ Principal (San Jose, CA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-performance-staff-principal-san-jose-ca-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-performance-staff-principal-san-jose-ca-remote/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-performance-staff-principal-san-jose-ca-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-security-bellevue-wa-remote-eligible-2290708/"" hreflang=""en"">Software Engineer, Security (Bellevue, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-security-bellevue-wa-remote-eligible-2290708/"" hreflang=""en"">Software Engineer, Security (Bellevue, WA) (Remote Eligible)</a>","Software Engineer, Security (Bellevue, WA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-security-bellevue-wa-remote-eligible-2290708/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-security-bellevue-wa-remote-eligible-2290708/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-security-bellevue-wa-remote-eligible-2290708/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-security-san-francisco-ca-remote-eligible-2292178/"" hreflang=""en"">Software Engineer, Security (San Francisco, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-security-san-francisco-ca-remote-eligible-2292178/"" hreflang=""en"">Software Engineer, Security (San Francisco, CA) (Remote Eligible)</a>","Software Engineer, Security (San Francisco, CA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-security-san-francisco-ca-remote-eligible-2292178/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-security-san-francisco-ca-remote-eligible-2292178/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-security-san-francisco-ca-remote-eligible-2292178/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-security-san-jose-ca-remote-eligible-2292154/"" hreflang=""en"">Software Engineer, Security (San Jose, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/software-engineer-security-san-jose-ca-remote-eligible-2292154/"" hreflang=""en"">Software Engineer, Security (San Jose, CA) (Remote Eligible)</a>","Software Engineer, Security (San Jose, CA) (Remote Eligible)",/company/careers/engineering-it/software-engineer-security-san-jose-ca-remote-eligible-2292154/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-security-san-jose-ca-remote-eligible-2292154/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-security-san-jose-ca-remote-eligible-2292154/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-workflows-staff-principal-2422621/"" hreflang=""en"">Software Engineer, Workflows (Staff/ Principal)</a>","<a href=""/company/careers/engineering-it/software-engineer-workflows-staff-principal-2422621/"" hreflang=""en"">Software Engineer, Workflows (Staff/ Principal)</a>","Software Engineer, Workflows (Staff/ Principal)",/company/careers/engineering-it/software-engineer-workflows-staff-principal-2422621/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-workflows-staff-principal-2422621/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-workflows-staff-principal-2422621/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/software-engineer-workflows-staffprincipal-2422622/"" hreflang=""en"">Software Engineer, Workflows - Staff/Principal</a>","<a href=""/company/careers/engineering-it/software-engineer-workflows-staffprincipal-2422622/"" hreflang=""en"">Software Engineer, Workflows - Staff/Principal</a>","Software Engineer, Workflows - Staff/Principal",/company/careers/engineering-it/software-engineer-workflows-staffprincipal-2422622/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/software-engineer-workflows-staffprincipal-2422622/', 'en'])","{'href': '/company/careers/engineering-it/software-engineer-workflows-staffprincipal-2422622/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/solutions-architect-business-technology-bellvue-wa-remote-eligible/"" hreflang=""en"">Solutions Architect, Business Technology (Bellvue, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/solutions-architect-business-technology-bellvue-wa-remote-eligible/"" hreflang=""en"">Solutions Architect, Business Technology (Bellvue, WA) (Remote Eligible)</a>","Solutions Architect, Business Technology (Bellvue, WA) (Remote Eligible)",/company/careers/engineering-it/solutions-architect-business-technology-bellvue-wa-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/solutions-architect-business-technology-bellvue-wa-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/solutions-architect-business-technology-bellvue-wa-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/solutions-architect-business-technology-san-francisco-ca-remote/"" hreflang=""en"">Solutions Architect, Business Technology (San Francisco, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/solutions-architect-business-technology-san-francisco-ca-remote/"" hreflang=""en"">Solutions Architect, Business Technology (San Francisco, CA) (Remote Eligible)</a>","Solutions Architect, Business Technology (San Francisco, CA) (Remote Eligible)",/company/careers/engineering-it/solutions-architect-business-technology-san-francisco-ca-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/solutions-architect-business-technology-san-francisco-ca-remote/', 'en'])","{'href': '/company/careers/engineering-it/solutions-architect-business-technology-san-francisco-ca-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/solutions-architect-business-technology-san-jose-ca-remote-eligible/"" hreflang=""en"">Solutions Architect, Business Technology (San Jose, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/solutions-architect-business-technology-san-jose-ca-remote-eligible/"" hreflang=""en"">Solutions Architect, Business Technology (San Jose, CA) (Remote Eligible)</a>","Solutions Architect, Business Technology (San Jose, CA) (Remote Eligible)",/company/careers/engineering-it/solutions-architect-business-technology-san-jose-ca-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/solutions-architect-business-technology-san-jose-ca-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/solutions-architect-business-technology-san-jose-ca-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/sr-manager-sfdc-administration-san-francisco-ca-2365603/"" hreflang=""en"">Sr. Manager, SFDC Administration (San Francisco, CA)</a>","<a href=""/company/careers/engineering-it/sr-manager-sfdc-administration-san-francisco-ca-2365603/"" hreflang=""en"">Sr. Manager, SFDC Administration (San Francisco, CA)</a>","Sr. Manager, SFDC Administration (San Francisco, CA)",/company/careers/engineering-it/sr-manager-sfdc-administration-san-francisco-ca-2365603/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/sr-manager-sfdc-administration-san-francisco-ca-2365603/', 'en'])","{'href': '/company/careers/engineering-it/sr-manager-sfdc-administration-san-francisco-ca-2365603/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/sr-staff-business-systems-analyst-finance-san-francisco-ca-remote/"" hreflang=""en"">Sr./Staff Business Systems Analyst, Finance (San Francisco, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/sr-staff-business-systems-analyst-finance-san-francisco-ca-remote/"" hreflang=""en"">Sr./Staff Business Systems Analyst, Finance (San Francisco, CA) (Remote Eligible)</a>","Sr./Staff Business Systems Analyst, Finance (San Francisco, CA) (Remote Eligible)",/company/careers/engineering-it/sr-staff-business-systems-analyst-finance-san-francisco-ca-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/sr-staff-business-systems-analyst-finance-san-francisco-ca-remote/', 'en'])","{'href': '/company/careers/engineering-it/sr-staff-business-systems-analyst-finance-san-francisco-ca-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/srstaff-business-systems-analyst-salesforce-cpq-san-jose-ca-remote/"" hreflang=""en"">Sr/Staff Business Systems Analyst, Salesforce CPQ (San Jose, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/srstaff-business-systems-analyst-salesforce-cpq-san-jose-ca-remote/"" hreflang=""en"">Sr/Staff Business Systems Analyst, Salesforce CPQ (San Jose, CA) (Remote Eligible)</a>","Sr/Staff Business Systems Analyst, Salesforce CPQ (San Jose, CA) (Remote Eligible)",/company/careers/engineering-it/srstaff-business-systems-analyst-salesforce-cpq-san-jose-ca-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/srstaff-business-systems-analyst-salesforce-cpq-san-jose-ca-remote/', 'en'])","{'href': '/company/careers/engineering-it/srstaff-business-systems-analyst-salesforce-cpq-san-jose-ca-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible/"" hreflang=""en"">Staff Data Scientist for Risk Based Authentication  (Remote Eligible) </a>","<a href=""/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible/"" hreflang=""en"">Staff Data Scientist for Risk Based Authentication  (Remote Eligible) </a>",Staff Data Scientist for Risk Based Authentication  (Remote Eligible) ,/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible-0/"" hreflang=""en"">Staff Data Scientist for Risk Based Authentication (Remote Eligible) </a>","<a href=""/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible-0/"" hreflang=""en"">Staff Data Scientist for Risk Based Authentication (Remote Eligible) </a>",Staff Data Scientist for Risk Based Authentication (Remote Eligible) ,/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible-0/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible-0/', 'en'])","{'href': '/company/careers/engineering-it/staff-data-scientist-for-risk-based-authentication-remote-eligible-0/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-machine-learning-data-engineer-seattle-wa-remote-eligible/"" hreflang=""en"">Staff Machine Learning Data Engineer (Seattle, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-machine-learning-data-engineer-seattle-wa-remote-eligible/"" hreflang=""en"">Staff Machine Learning Data Engineer (Seattle, WA) (Remote Eligible)</a>","Staff Machine Learning Data Engineer (Seattle, WA) (Remote Eligible)",/company/careers/engineering-it/staff-machine-learning-data-engineer-seattle-wa-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-machine-learning-data-engineer-seattle-wa-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-machine-learning-data-engineer-seattle-wa-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-full-stack-remote-eligible-2402287/"" hreflang=""en"">Staff Software Engineer (Full stack) - (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-software-engineer-full-stack-remote-eligible-2402287/"" hreflang=""en"">Staff Software Engineer (Full stack) - (Remote Eligible)</a>",Staff Software Engineer (Full stack) - (Remote Eligible),/company/careers/engineering-it/staff-software-engineer-full-stack-remote-eligible-2402287/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-full-stack-remote-eligible-2402287/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-full-stack-remote-eligible-2402287/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-dallas-tx-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (Dallas, TX) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-dallas-tx-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (Dallas, TX) (Remote Eligible)</a>","Staff Software Engineer in Test, OIN (Dallas, TX) (Remote Eligible)",/company/careers/engineering-it/staff-software-engineer-in-test-oin-dallas-tx-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-in-test-oin-dallas-tx-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-in-test-oin-dallas-tx-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-denver-co-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (Denver, CO) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-denver-co-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (Denver, CO) (Remote Eligible)</a>","Staff Software Engineer in Test, OIN (Denver, CO) (Remote Eligible)",/company/careers/engineering-it/staff-software-engineer-in-test-oin-denver-co-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-in-test-oin-denver-co-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-in-test-oin-denver-co-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-san-francisco-ca-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (San Francisco, CA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-software-engineer-in-test-oin-san-francisco-ca-remote-eligible/"" hreflang=""en"">Staff Software Engineer in Test, OIN (San Francisco, CA) (Remote Eligible)</a>","Staff Software Engineer in Test, OIN (San Francisco, CA) (Remote Eligible)",/company/careers/engineering-it/staff-software-engineer-in-test-oin-san-francisco-ca-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-in-test-oin-san-francisco-ca-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-in-test-oin-san-francisco-ca-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-analytics-data-service-san-francisco-ca/"" hreflang=""en"">Staff Software Engineer, Analytics Data Service (San Francisco, CA) (Remote Eligible) </a>","<a href=""/company/careers/engineering-it/staff-software-engineer-analytics-data-service-san-francisco-ca/"" hreflang=""en"">Staff Software Engineer, Analytics Data Service (San Francisco, CA) (Remote Eligible) </a>","Staff Software Engineer, Analytics Data Service (San Francisco, CA) (Remote Eligible) ",/company/careers/engineering-it/staff-software-engineer-analytics-data-service-san-francisco-ca/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-analytics-data-service-san-francisco-ca/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-analytics-data-service-san-francisco-ca/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-analytics-data-service-seattle-wa-remote/"" hreflang=""en"">Staff Software Engineer, Analytics Data Service (Seattle, WA) (Remote Eligible) </a>","<a href=""/company/careers/engineering-it/staff-software-engineer-analytics-data-service-seattle-wa-remote/"" hreflang=""en"">Staff Software Engineer, Analytics Data Service (Seattle, WA) (Remote Eligible) </a>","Staff Software Engineer, Analytics Data Service (Seattle, WA) (Remote Eligible) ",/company/careers/engineering-it/staff-software-engineer-analytics-data-service-seattle-wa-remote/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-analytics-data-service-seattle-wa-remote/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-analytics-data-service-seattle-wa-remote/', 'hreflang': 'en'}",/company/careers/engineer,1.0
Okta,https://www.okta.com/company/careers/#careers-job-postings,"<a href=""/company/careers/engineering-it/staff-software-engineer-core-platform-bellevue-wa-remote-eligible/"" hreflang=""en"">Staff Software Engineer, Core Platform (Bellevue, WA) (Remote Eligible)</a>","<a href=""/company/careers/engineering-it/staff-software-engineer-core-platform-bellevue-wa-remote-eligible/"" hreflang=""en"">Staff Software Engineer, Core Platform (Bellevue, WA) (Remote Eligible)</a>","Staff Software Engineer, Core Platform (Bellevue, WA) (Remote Eligible)",/company/careers/engineering-it/staff-software-engineer-core-platform-bellevue-wa-remote-eligible/,"dict_keys(['href', 'hreflang'])","dict_values(['/company/careers/engineering-it/staff-software-engineer-core-platform-bellevue-wa-remote-eligible/', 'en'])","{'href': '/company/careers/engineering-it/staff-software-engineer-core-platform-bellevue-wa-remote-eligible/', 'hreflang': 'en'}",/company/careers/engineer,1.0
